,id_season,id_comp,country,name,short_name,color_primary,color_secondary
246937,12962,1054,ZWE,CAPS United,0,#217a64,#fdfdfb
94787,12962,1054,ETH,Saint George,0,#ffff00,#ffff00
191878,12962,1054,ZMB,Zanaco,0,#000000,#ff0000
42371,11363,1054,NGA,Enyimba,0,#205ed0,#222226
55049,9654,1054,MAR,Moghreb Atlético Tetuán,0,#ffffff,#000000
43563,9654,1054,EGY,Smouha,0,#020fc7,#ffffff
44999,9654,1054,DZA,MC El Eulma,0,#00a651,#ffffff
44463,7596,1054,TUN,CS Sfaxien,0,#ffffff,#000000
134270,7596,1054,LBY,Al Ahly Benghazi,0,#cc281c,#ffffff
90928,6093,1054,COG,AC Léopards de Dolisie,0,#00ac00,#009f00
84055,6093,1054,CIV,Séwé FC,0,#374df5,#374df5
94785,6093,1054,AGO,Recreativo do Libolo,0,#6495ed,#000080
42584,4532,1054,NGA,Sunshine Stars,0,#ff5f00,#0000ff
42201,4532,1054,DZA,ASO Chlef,0,#ffffff,#ff0f0f
42611,4532,1054,GHA,Berekum Chelsea,0,#034694,#ffffff
8042,1002,13,DJI,Djibouti,0,#6ab1e7,#0d0c0c
88508,56249,13,SSD,South Sudan,0,#ed1c24,#ffffff
8037,1002,13,RWA,Rwanda,0,#f4f400,#00b000
8033,1002,13,LSO,Lesotho,0,#0000ff,#008000
4780,1002,13,MUS,Mauritius,0,#e32219,#ffffff
4733,1002,13,SWZ,Eswatini,0,#3f48cc,#ffd540
8038,1002,13,SYC,Seychelles,0,#ff0000,#ffffff
23472,56249,13,SOM,Somalia,0,#75aadb,#ffffff
8034,1002,13,LBR,Liberia,0,#3333ff,#ff0000
33813,56249,13,STP,São Tomé and Príncipe,0,#ffff00,#008000
23470,3877,13,CAF,Central African Republic,0,#0000e0,#ffffff
8039,1002,13,TCD,Chad,0,#0000ff,#ffff00
23488,3319,308,TJK,Tajikistan,0,#ff0000,#ffffff
4774,1000,308,LBN,Lebanon,0,#ff0000,#ffffff
4723,1520,308,UZB,Uzbekistan,0,#0080ff,#ffffff
4731,1000,308,SYR,Syria,0,#ff0000,#ffffff
4828,10187,308,IND,India,0,#00b8ff,#ff4500
4788,10187,308,PSE,Palestine,0,#ff0000,#ffffff
4765,10187,308,HKG,Hong Kong,0,#ff0000,#ffffff
4829,3319,308,IDN,Indonesia,0,#ce1126,#ce1126
7050,10187,308,VNM,Vietnam,0,#ff0000,#ffff00
5161,1520,308,BHR,Bahrain,0,#ff0000,#ffffff
4771,1000,308,JOR,Jordan,0,#ffffff,#ff0000
6912,10187,308,MYS,Malaysia,0,#000000,#ffff00
4730,1000,308,THA,Thailand,0,#241d4f,#ed1c24
4787,1000,308,OMN,Oman,0,#ff0000,#ffffff
7930,10187,308,KGZ,Kyrgyzstan,0,#ff0000,#ffffff
4791,10187,308,PHL,Philippines,0,#ffffff,#0000ff
4721,10187,308,YEM,Yemen,0,#ff0000,#ffffff
4728,1000,308,TKM,Turkmenistan,0,#2ba82c,#a0001e
135514,40560,390,BRA,Novorizontino,0,#b4982d,#1d2329
2012,36162,390,BRA,Remo,0,#182748,#222226
22032,1224,390,BRA,CRB,0,#f20000,#f20000
2021,1224,390,BRA,Vila Nova FC,0,#ff0000,#ffffff
35285,72603,390,BRA,Ferroviária,0,#9c271a,#ffffff
39634,22932,390,BRA,Operário-PR,0,#ffffff,#000000
6982,72603,390,BRA,Volta Redonda,0,#f3df67,#000000
1979,22932,390,BRA,Botafogo-SP,0,#ffffff,#ff0000
336664,59015,390,BRA,Amazonas FC,0,#fec900,#000000
1997,6143,390,BRA,Paysandu SC,0,#ffffff,#3333ff
342775,72603,390,BRA,Athletic Club,0,#222220,#ffffff
2025,40560,390,BRA,Ituano,0,#c1394e,#181d25
21884,36162,390,BRA,Brusque,0,#dd421a,#048a4a
2005,7780,390,BRA,Sampaio Corrêa,0,#008000,#ff0000
87202,40560,390,BRA,Tombense,0,#ffffff,#ff0000
2022,11430,390,BRA,Londrina,0,#77bbff,#ffffff
21838,1224,390,BRA,ABC,0,#f6f4fa,#f6f4fa
2017,27593,390,BRA,Confiança,0,#004da5,#222226
1986,11430,390,BRA,Grêmio Esportivo Brasil,0,#ff0000,#ff0000
32779,6143,390,BRA,Oeste,0,#ff0000,#000000
6967,16184,390,BRA,EC São Bento,0,#304593,#6bbef7
21854,3346,390,BRA,Boa Esporte,0,#ff0000,#005000
40161,7780,390,BRA,Luverdense,0,#ffffff,#024c29
22428,11430,390,BRA,Tupi,0,#848484,#000000
21977,10189,390,BRA,Macaé,0,#3a6c95,#222226
32781,10189,390,BRA,Mogi Mirim,0,#ff0000,#ffffff
2023,1224,390,BRA,América-RN,0,#c80002,#222226
21851,2685,390,BRA,Icasa,0,#008100,#ffffff
6957,2685,390,BRA,Guaratinguetá,0,#374df5,#374df5
1964,1224,390,BRA,São Caetano,0,#003399,#ff0033
2019,2685,390,BRA,ASA,0,#272324,#222226
22424,3346,390,BRA,Salgueiro,0,#8cd9b3,#222226
21959,2080,390,BRA,Duque de Caxias,0,#374df5,#374df5
2024,1224,390,BRA,Brasiliense,0,#ffcb00,#ffeca1
34010,2080,390,BRA,Campinense,0,#ff3232,#222226
6961,1224,390,BRA,Marília,0,#78bcff,#ffffff
1978,1224,390,BRA,Gama,0,#009247,#ffffff
38103,9602,290,CHE,Switzerland,0,#ff0000,#ffffff
7422,1396,437,NOR,Norway,0,#ef2b2d,#001f5b
7419,1396,437,NZL,New Zealand,0,#ffffff,#000000
195588,46930,290,PHL,Philippines,0,#ffffff,#0000ff
7410,11443,437,AUS,Australia,0,#ffcc00,#2d324b
7420,1396,437,NGA,Nigeria,0,#39b54a,#ffffff
7412,1396,437,CAN,Canada,0,#ff0000,#ffffff
22028,46930,290,IRL,Ireland,0,#139442,#ffffff
7418,1396,437,JPN,Japan,0,#000080,#ed1b24
37371,59242,437,ESP,Spain,0,#cc0000,#ffffff
288601,36542,437,ZMB,Zambia,0,#088754,#ff6000
132928,9602,290,CRI,Costa Rica,0,#ed1c24,#2366b3
7415,3144,290,ENG,England,0,#ffffff,#cc0000
7414,46930,290,DNK,Denmark,0,#cc0000,#ffffff
7413,1396,437,CHN,China,0,#ff0000,#fff100
178948,46930,290,HTI,Haiti,0,#3b5aa3,#be0027
32484,36542,437,NLD,Netherlands,0,#ff6600,#281fe0
7424,1396,437,USA,USA,0,#ffffff,#ff0000
22027,46930,290,PRT,Portugal,0,#cc0000,#66cc66
132958,46930,290,VNM,Vietnam,0,#ff0000,#ffff00
32485,4528,437,FRA,France,0,#01509e,#e30613
178950,19902,290,JAM,Jamaica,0,#ffff00,#33a64f
7411,1396,437,BRA,Brazil,0,#ffff00,#009933
132954,46930,290,PAN,Panama,0,#cc0000,#005293
7423,1396,437,SWE,Sweden,0,#ffcc00,#0000ff
65336,4528,437,ZAF,South Africa,0,#ffd800,#008040
22025,19902,290,ITA,Italy,0,#0066ff,#ffffff
7409,1396,437,ARG,Argentina,0,#66ccff,#ffffff
46631,4528,437,COL,Colombia,0,#ffd808,#000066
261908,46930,290,MAR,Morocco,0,#ff0000,#006600
23992,1396,437,DEU,Germany,0,#ffffff,#000000
21922,9602,290,KOR,South Korea,0,#ff0000,#0000ff
37372,19902,290,SCO,Scotland,0,#00005e,#ffffff
69218,4528,437,CMR,Cameroon,0,#006633,#d01124
49281,36542,437,CHL,Chile,0,#ff0000,#3300cc
75029,9602,290,THA,Thailand,0,#241d4f,#ed1c24
186328,9602,290,CIV,Côte d'Ivoire,0,#f77f00,#009e60
182526,9602,290,ECU,Ecuador,0,#ffff00,#000063
35317,3144,290,MEX,Mexico,0,#1a4d3e,#960000
7421,1396,437,PRK,North Korea,0,#ff0000,#ff0000
46632,3144,290,GNQ,Equatorial Guinea,0,#ff0033,#ffffff
4689,10187,308,AFG,Afghanistan,0,#ff0000,#313131
23484,10187,308,MMR,Myanmar,0,#ff0000,#fbed26
4738,1000,308,SGP,Singapore,0,#ff0000,#ffffff
5937,10187,308,TWN,Chinese Taipei,0,#0000ff,#ffffff
6081,53508,308,PAK,Pakistan,0,#007f4b,#ffffff
23489,23606,308,NPL,Nepal,0,#ff2600,#2e56c8
6080,10187,308,BGD,Bangladesh,0,#10a230,#ff0000
6911,10187,308,MDV,Maldives,0,#ed1b24,#009849
23493,10187,308,GUM,Guam,0,#000049,#800000
7929,10187,308,KHM,Cambodia,0,#090148,#ef0e12
23496,23606,308,MNG,Mongolia,0,#ff0000,#ffffff
23487,23606,308,LKA,Sri Lanka,0,#ffc90e,#880015
23497,10187,308,TLS,East Timor,0,#be0505,#f4d934
191564,10187,308,BTN,Bhutan,0,#ff4e12,#ffffff
23486,10187,308,LAO,Laos,0,#dc1400,#081064
69220,4528,437,GBR,Great Britain,0,#000066,#cc0000
217902,11443,437,ZWE,Zimbabwe,0,#eade00,#269d2f
4745,29436,14,BMU,Bermuda,0,#ff0000,#0000ff
4824,1154,14,CUB,Cuba,0,#ed1c24,#ffffff
21811,29436,14,CYM,Cayman Islands,0,#ff0000,#000081
21805,29436,14,ATG,Antigua and Barbuda,0,#feeb01,#e60000
21814,29436,14,GRD,Grenada,0,#0d813c,#fff200
21819,29436,14,KNA,Saint Kitts and Nevis,0,#ff0000,#008000
21807,29436,14,BHS,Bahamas,0,#f3ba12,#53c9fb
55827,29436,14,CUW,Curaçao,0,#004990,#000fff
21820,29436,14,LCA,Saint Lucia,0,#0093d6,#ffe600
21806,29436,14,ABW,Aruba,0,#ffd600,#5aa4d3
21808,29436,14,BRB,Barbados,0,#ffd700,#0000a0
21817,29436,14,NIC,Nicaragua,0,#333ebd,#ffffff
22113,29436,14,GUY,Guyana,0,#359336,#fff200
21815,29436,14,MSR,Montserrat,0,#008800,#ffffff
21809,29436,14,BLZ,Belize,0,#2366b3,#e2001a
5163,1154,14,GTM,Guatemala,0,#9ecde7,#ffffff
21813,29436,14,DOM,Dominican Republic,0,#ffffff,#0000ff
21812,29436,14,DMA,Dominica,0,#22b14c,#e5232b
21810,29436,14,VGB,British Virgin Islands,0,#064600,#fef300
21822,1154,14,SUR,Suriname,0,#ff0000,#008000
21818,29436,14,PRI,Puerto Rico,0,#ff0000,#0920f0
21821,10191,14,VCT,Saint Vincent and the Grenadines,0,#ffff00,#008000
21804,29436,14,AIA,Anguilla,0,#ff6600,#262cf9
21803,29436,14,VIR,US Virgin Islands,0,#0000ff,#fff200
21823,29436,14,TCA,Turks and Caicos Islands,0,#0000ff,#ffffff
8045,1001,309,NCL,New Caledonia,0,#9d9fa2,#ed1c24
8044,1001,309,FJI,Fiji,0,#ffffff,#3366ff
23471,4054,309,SLB,Solomon Islands,0,#003300,#fffb3d
23495,4054,309,PNG,Papua New Guinea,0,#ed1c24,#000000
23477,4054,309,PYF,Tahiti,0,#ff0000,#ffffff
8046,1001,309,VUT,Vanuatu,0,#cea62f,#3d9e3d
23473,4054,309,WSM,Samoa,0,#0021ff,#ffffff
23476,4054,309,ASM,American Samoa,0,#0000ff,#ffffff
23475,4054,309,COK,Cook Islands,0,#008040,#ffffff
23474,4054,309,TON,Tonga,0,#ff0000,#ffffff
